ts_code,ann_date,f_ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta
000039.SZ,20130828,20130828,20130630,-3021559000.0,1041204000.0
000039.SZ,20130427,20130427,20130331,-2186927000.0,496141000.0
000039.SZ,20130322,20130322,20121231,2242919000.0,2087094000.0
000039.SZ,20121030,20121030,20120930,932413000.0,1515324000.0
000039.SZ,20120825,20120825,20120630,-2107043000.0,870260000.0
000039.SZ,20120425,20120425,20120331,525875000.0,582127000.0
000039.SZ,20120323,20120323,20111231,2254437000.0,2998389000.0
000039.SZ,20111028,20111028,20110930,-3208680000.0,1560867000.0
000039.SZ,20110824,20110824,20110630,-4161444000.0,1083498000.0
000039.SZ,20110426,20110426,20110331,-5998953000.0,510662000.0
000039.SZ,20110323,20110323,20101231,1482901000.0,2116817000.0
000039.SZ,20101028,20101028,20100930,-3862232000.0,801583000.0
000039.SZ,20100824,20100824,20100630,-2777738000.0,512040000.0
000039.SZ,20100427,20100427,20100331,-1527619000.0,319906000.0
000039.SZ,20100323,20100323,20091231,969685000.0,1370472000.0
000039.SZ,20091028,20091028,20090930,1333457000.0,646131000.0
000039.SZ,20090820,20090820,20090630,1471474000.0,571436000.0
000039.SZ,20090428,20090428,20090331,1032627000.0,366473000.0
000039.SZ,20090331,20090331,20081231,3366538000.0,2382564000.0
000039.SZ,20081028,20081028,20080930,-255849000.0,1548079000.0
000039.SZ,20080822,20080822,20080630,-1514191000.0,946886000.0
000039.SZ,20080429,20080429,20080331,-4110878000.0,578581000.0
000039.SZ,20080402,20080402,20071231,-1085549000.0,2008993000.0
000039.SZ,20071027,20071027,20070930,-180213590.9,1255445701.05
000039.SZ,20070818,20070818,20070630,-1686251052.88,715012121.61
000039.SZ,20070426,20070426,20070331,-1300742204.52,393764959.14
000039.SZ,20080402,20070317,20061231,1296823000.0,1480304000.0
000039.SZ,20071027,20061026,20060930,159741106.26,727533303.25
000039.SZ,20070818,20060808,20060630,321388339.86,377811478.01
000039.SZ,20070426,20060426,20060331,99591982.92,168409813.41
000039.SZ,20060318,20060318,20051231,5317579658.0,1272703900.1
000046.SZ,20131026,20131026,20130930,-2462091576.49,281639142.74
000046.SZ,20130824,20130824,20130630,-1827396814.84,277158994.23
000046.SZ,20130427,20130427,20130331,-1536748475.73,3750616.36
000046.SZ,20130420,20130420,20121231,-1706083784.83,7085661.86
000046.SZ,20121027,20121027,20120930,-1335188976.9,2814142.91
000046.SZ,20120830,20120830,20120630,-173087839.31,1970276.51
000046.SZ,20120427,20120427,20120331,-365132953.64,1468010.0
000046.SZ,20120421,20120421,20111231,-1341101458.85,13387183.66
000046.SZ,20111026,20111026,20110930,-1622593926.89,10595432.69
000046.SZ,20110830,20110830,20110630,-814338950.12,4827709.24
000046.SZ,20110429,20110429,20110331,-553979419.39,1082397.09
000046.SZ,20110416,20110416,20101231,-2426106128.14,15219100.48
000046.SZ,20101028,20101028,20100930,-2598132776.19,6522315.07
000046.SZ,20100824,20100824,20100630,-2042955541.77,3519597.3
000046.SZ,20100424,20100424,20100331,-397664046.58,988525.76
000046.SZ,20100302,20100302,20091231,-1535621974.26,7077652.41
000046.SZ,20091027,20091027,20090930,92077561.89,5489079.82
000046.SZ,20090815,20090815,20090630,-113914507.67,2654512.87
000046.SZ,20090427,20090427,20090331,-291234341.22,1002206.55
000046.SZ,20090303,20090303,20081231,-254055981.34,11093495.03
000046.SZ,20081029,20081029,20080930,-4263613.72,5213325.4
000046.SZ,20080815,20080815,20080630,69288597.07,1628267.97
000046.SZ,20080417,20080417,20080331,-81903141.01,488708.37
000046.SZ,20080219,20080219,20071231,1761834363.47,3696535.03
000046.SZ,20071024,20071024,20070930,1569974237.35,3169627.03
000046.SZ,20070728,20070728,20070630,1414353238.67,2479205.57
000046.SZ,20070424,20070424,20070331,1036431341.09,1099316.97
000046.SZ,20080219,20070420,20061231,-2443586707.22,3279785.86
000046.SZ,20071024,20061020,20060930,-365708514.37,2168432.86
000046.SZ,20070728,20060805,20060630,-461364138.68,660069.86
000046.SZ,20070424,20060427,20060331,-198747608.9,490207.86
000046.SZ,20060427,20060427,20051231,-632468108.78,700952.06
000049.SZ,20131022,20131022,20130930,136826258.95,107697412.67
000049.SZ,20130806,20130806,20130630,331574708.49,56053088.27
000049.SZ,20130423,20130423,20130331,424737218.63,22050110.1
000049.SZ,20130423,20130423,20121231,342137524.68,66529858.49
000049.SZ,20121026,20121026,20120930,327848064.39,63197753.21
000049.SZ,20120815,20120815,20120630,316621208.87,48063605.64
000049.SZ,20120426,20120426,20120331,219303460.53,8382133.7
000049.SZ,20120328,20120328,20111231,-9362389.29,64748013.61
000049.SZ,20111028,20111028,20110930,73602946.41,55487593.03
000049.SZ,20110809,20110809,20110630,89862168.31,47823749.9
000049.SZ,20110428,20110428,20110331,14346959.66,12507926.81
000049.SZ,20110428,20110428,20101231,77778849.65,43369519.9
000049.SZ,20101029,20101029,20100930,-35088459.43,34366711.06
000049.SZ,20100812,20100812,20100630,5621364.54,23896978.34
000049.SZ,20100422,20100422,20100331,12380855.66,13432002.28
000049.SZ,20100422,20100422,20091231,6956595.29,32683403.17
000049.SZ,20091027,20091027,20090930,-56229090.2,13211604.01
000049.SZ,20090825,20090825,20090630,-35063168.79,9625100.43
000049.SZ,20090428,20090428,20090331,-44367982.84,2243834.91
000049.SZ,20090408,20090408,20081231,132115509.37,24192128.63
000049.SZ,20081016,20081016,20080930,18944788.54,18300909.72
000049.SZ,20080829,20080829,20080630,-9884701.57,9079096.0
000049.SZ,20080430,20080430,20080331,9227494.06,4814804.41
000049.SZ,20080416,20080416,20071231,-24062551.89,42651977.34
000049.SZ,20071023,20071023,20070930,-7805001.98,37217641.56
000049.SZ,20070810,20070810,20070630,9136015.85,31197412.43
000049.SZ,20070423,20070423,20070331,2082047.18,21419571.28
000049.SZ,20080416,20070213,20061231,25279317.77,45157830.81
000049.SZ,20071023,20061023,20060930,-2137241.94,25488578.85
000049.SZ,20070810,20060808,20060630,-6778849.36,14571288.54
000049.SZ,20070423,20060418,20060331,7060214.67,7112236.72
000049.SZ,20060328,20060328,20051231,20177743.01,30001226.27
000050.SZ,20131028,20131028,20130930,423714938.0,129370981.0
000050.SZ,20130824,20130824,20130630,414361128.0,100871481.0
000050.SZ,20130425,20130425,20130331,109174194.39,54949376.11
000050.SZ,20130302,20130302,20121231,816946079.0,429396865.0
000050.SZ,20121023,20121023,20120930,341863286.0,340366013.0
000050.SZ,20120814,20120814,20120630,197831815.0,233719645.0
000050.SZ,20120424,20120424,20120331,288395785.78,126699395.71
000050.SZ,20120228,20120228,20111231,532957245.0,548897920.0
000050.SZ,20111025,20111025,20110930,261056152.16,302031027.68
000050.SZ,20110817,20110817,20110630,109353102.0,252428612.0
000050.SZ,20110426,20110426,20110331,4982906.44,142101645.95
000050.SZ,20110302,20110302,20101231,355446353.0,1157429123.0
000050.SZ,20101022,20101022,20100930,144210853.19,1019407940.04
000050.SZ,20100814,20100814,20100630,138627524.67,662393446.6
000050.SZ,20100427,20100427,20100331,1057522.51,540378811.66
000050.SZ,20100316,20100316,20091231,436077993.11,980738744.6
000050.SZ,20091023,20091023,20090930,294444229.57,418232141.21
000050.SZ,20090820,20090820,20090630,153860936.88,238650773.11
000050.SZ,20090428,20090428,20090331,52594408.52,91808668.51
000050.SZ,20090428,20090428,20081231,223496679.47,895449540.32
000050.SZ,20081028,20081028,20080930,206946646.79,573971991.76
000050.SZ,20080826,20080826,20080630,143511394.87,605414372.78
000050.SZ,20080411,20080411,20080331,-22899869.55,262901840.55
000050.SZ,20080411,20080411,20071231,118042250.03,1945799640.58
000050.SZ,20071024,20071024,20070930,61401203.8,1502984264.01
000050.SZ,20070820,20070820,20070630,87685297.34,409014299.38
000050.SZ,20070423,20070423,20070331,53065571.37,172960274.82
000050.SZ,20080411,20070215,20061231,218466320.46,314031914.88
000050.SZ,20071024,20061021,20060930,211168355.79,20384461.74
000050.SZ,20070820,20060811,20060630,85142670.3,10971012.98
000050.SZ,20070423,20060421,20060331,88130296.24,3179186.91
000050.SZ,20060420,20060420,20051231,102726880.21,9627175.66
000060.SZ,20131030,20131030,20130930,205869838.46,518101319.64
000060.SZ,20130824,20130824,20130630,55343113.48,389317957.0
000060.SZ,20130427,20130427,20130331,-80479338.42,219878145.45
000060.SZ,20130412,20130412,20121231,1487007726.05,1271380851.47
000060.SZ,20121031,20121031,20120930,411417237.77,667588679.73
000060.SZ,20120825,20120825,20120630,181166248.25,401553188.84
000060.SZ,20120427,20120427,20120331,-109363234.74,267072566.47
000060.SZ,20120330,20120330,20111231,1072202325.38,1167063084.97
000060.SZ,20111029,20111029,20110930,511268117.07,715396228.17
000060.SZ,20110826,20110826,20110630,525117677.69,471944708.64
000060.SZ,20110429,20110429,20110331,160078740.22,236848261.45
000060.SZ,20110331,20110331,20101231,1942633290.68,875475467.17
000060.SZ,20101028,20101028,20100930,1235444847.51,522988954.94
000060.SZ,20100831,20100831,20100630,990296239.45,348098223.07
000060.SZ,20100427,20100427,20100331,602865905.32,181042273.86
000060.SZ,20100326,20100326,20091231,501603809.42,1552944000.0
000060.SZ,20091029,20091029,20090930,195112041.08,717888404.19
000060.SZ,20090821,20090821,20090630,477378950.25,453105079.77
000060.SZ,20090430,20090430,20090331,191825223.18,189366276.52
000060.SZ,20090421,20090421,20081231,1629784362.82,1018688855.5
000060.SZ,20081027,20081027,20080930,1479313159.22,431083003.73
000060.SZ,20080822,20080822,20080630,1195554906.1,326605330.55
000060.SZ,20080422,20080422,20080331,568715334.32,123753210.07
000060.SZ,20080320,20080320,20071231,1086810486.95,505079056.06
000060.SZ,20071023,20071023,20070930,689885433.44,252590760.39
000060.SZ,20070817,20070817,20070630,855365600.84,143635384.06
000060.SZ,20070425,20070425,20070331,488887688.58,94590600.36
000060.SZ,20080320,20070331,20061231,72324092.95,244012651.25
000060.SZ,20071023,20061013,20060930,537734986.38,196031053.78
000060.SZ,20070817,20060822,20060630,-76052834.86,108300883.38
000060.SZ,20070425,20060415,20060331,179210589.8,46216529.63
000060.SZ,20060228,20060228,20051231,463302238.58,208806193.32
000061.SZ,20131026,20131026,20130930,60288848.14,948101999.1
000061.SZ,20130828,20130828,20130630,32899480.81,482886857.0
000061.SZ,20130426,20130426,20130331,45402431.13,328801703.75
000061.SZ,20130426,20130426,20121231,284607483.41,1244068811.69
000061.SZ,20121031,20121031,20120930,5603211.28,823618576.85
000061.SZ,20120823,20120823,20120630,61830382.32,554214610.25
000061.SZ,20120427,20120427,20120331,-86185833.31,187210727.38
000061.SZ,20120407,20120407,20111231,-272866106.71,1387359219.64
000061.SZ,20111028,20111028,20110930,-370469723.73,1187086477.15
000061.SZ,20110831,20110831,20110630,-682618706.33,812732637.34
000061.SZ,20110429,20110429,20110331,-374390581.46,371628860.14
000061.SZ,20110429,20110429,20101231,663279137.26,913777756.85
000061.SZ,20101030,20101030,20100930,652823359.17,613154434.96
000061.SZ,20100821,20100821,20100630,320890176.54,304387170.73
000061.SZ,20100422,20100422,20100331,256132638.05,103476284.51
000061.SZ,20100422,20100422,20091231,516512887.67,522626227.61
000061.SZ,20091024,20091024,20090930,240320752.46,251999239.86
000061.SZ,20090812,20090812,20090630,124120606.24,167064333.44
000061.SZ,20090423,20090423,20090331,106817253.64,78209836.03
000061.SZ,20090423,20090423,20081231,278828607.03,675723624.6
000061.SZ,20081024,20081024,20080930,331591138.81,344708316.76
000061.SZ,20080811,20080811,20080630,173902828.43,200237710.7
000061.SZ,20080423,20080423,20080331,177074945.13,156027774.77
000061.SZ,20080329,20080329,20071231,705958271.99,510280909.18
000061.SZ,20071024,20071024,20070930,286035573.96,250424874.32
000061.SZ,20070821,20070821,20070630,175524559.54,194124688.42
000061.SZ,20070426,20070426,20070331,86304219.05,101728418.92
000061.SZ,20080329,20070424,20061231,351237076.97,339030125.92
000061.SZ,20071024,20061024,20060930,232660060.24,183821526.96
000061.SZ,20070821,20060811,20060630,125712088.24,106109412.57
000061.SZ,20070426,20060421,20060331,78208140.46,43542136.19
000061.SZ,20060324,20060324,20051231,335517245.4,236340822.24
000062.SZ,20131017,20131017,20130930,605803449.91,15332380.1
000062.SZ,20130731,20130731,20130630,360452890.54,10207304.09
000062.SZ,20130423,20130423,20130331,94338064.33,4884988.51
000062.SZ,20130228,20130228,20121231,131863568.99,24874690.69
000062.SZ,20121023,20121023,20120930,-150410306.61,15306033.2
000062.SZ,20120815,20120815,20120630,-305046018.86,12503803.83
000062.SZ,20120425,20120425,20120331,176630370.49,4604243.29
000062.SZ,20120317,20120317,20111231,-293498694.12,53425151.65
000062.SZ,20111031,20111031,20110930,2627225.12,34938300.99
000062.SZ,20110730,20110730,20110630,327654779.92,16950016.25
000062.SZ,20110428,20110428,20110331,-17908020.52,4343600.16
000062.SZ,20110319,20110319,20101231,-762711882.09,23102535.8
000062.SZ,20101027,20101027,20100930,-671562207.47,15138635.83
000062.SZ,20100814,20100814,20100630,-669986438.65,11304376.6
000062.SZ,20100429,20100429,20100331,-590922730.07,8670669.3
000062.SZ,20100312,20100312,20091231,334542157.25,21285005.27
000062.SZ,20091028,20091028,20090930,126063984.67,8343557.6
000062.SZ,20090825,20090825,20090630,52944782.92,6894956.49
000062.SZ,20090429,20090429,20090331,3251734.33,6284132.38
000062.SZ,20090214,20090214,20081231,83795544.97,13778684.05
000062.SZ,20081030,20081030,20080930,4435492.47,13168958.15
000062.SZ,20080726,20080726,20080630,-44077266.94,13743304.87
000062.SZ,20080428,20080428,20080331,-192991179.39,10045885.68
000062.SZ,20080328,20080328,20071231,94933293.0,35787273.36
000062.SZ,20071025,20071025,20070930,-123353678.39,28085900.97
000062.SZ,20070816,20070816,20070630,-175887187.82,18637876.87
000062.SZ,20070428,20070428,20070331,34266602.71,13484111.66
000062.SZ,20080328,20070302,20061231,16949703.97,47363612.96
000062.SZ,20071025,20061025,20060930,-34699922.07,31078603.01
000062.SZ,20070816,20060801,20060630,67332664.38,14470287.61
000062.SZ,20070428,20060429,20060331,9186823.79,9256312.71
000062.SZ,20060307,20060307,20051231,-64309837.05,40180443.38
000063.SZ,20131023,20131023,20130930,-3980803000.0,1550271000.0
000063.SZ,20130822,20130822,20130630,-4341084000.0,1149184000.0
000063.SZ,20130427,20130427,20130331,-3173773000.0,694805000.0
000063.SZ,20130328,20130328,20121231,1550016000.0,2377654000.0
000063.SZ,20121026,20121026,20120930,-5826768000.0,1630930000.0
000063.SZ,20120823,20120823,20120630,-3639672000.0,1307472000.0
000063.SZ,20120426,20120426,20120331,-6363569000.0,601935000.0
000063.SZ,20120329,20120329,20111231,-1812217000.0,4065036000.0
000063.SZ,20111028,20111028,20110930,-12535367000.0,2494095000.0
000063.SZ,20110831,20110831,20110630,-6171353000.0,1520120000.0
000063.SZ,20110420,20110420,20110331,-5526386000.0,784861000.0
000063.SZ,20110318,20110318,20101231,941910000.0,3067164000.0
000063.SZ,20101028,20101028,20100930,-5851824000.0,2401876000.0
000063.SZ,20100820,20100820,20100630,-3684312000.0,1433074000.0
000063.SZ,20100428,20100428,20100331,-7115538000.0,633704000.0
000063.SZ,20100409,20100409,20091231,3729272000.0,2053824000.0
000063.SZ,20091028,20091028,20090930,-3536009000.0,802056000.0
000063.SZ,20090820,20090820,20090630,-1175203000.0,390832000.0
000063.SZ,20090424,20090424,20090331,-4486410000.0,119380000.0
000063.SZ,20090320,20090320,20081231,3647913000.0,1911923000.0
000063.SZ,20081024,20081024,20080930,-4511784000.0,1290400000.0
000063.SZ,20080821,20080821,20080630,-3151205000.0,687424000.0
000063.SZ,20080425,20080425,20080331,-4836842000.0,196576000.0
000063.SZ,20080320,20080320,20071231,88390000.0,1777223000.0
000063.SZ,20071026,20071026,20070930,-2454757000.0,1282634000.0
000063.SZ,20070817,20070817,20070630,-211995000.0,768990000.0
000063.SZ,20070426,20070426,20070331,-1283985000.0,494534000.0
000063.SZ,20080320,20070419,20061231,-1548084000.0,1181162000.0
000063.SZ,20071026,20061026,20060930,-2812753000.0,578254000.0
000063.SZ,20070817,20060825,20060630,-2834793000.0,362628000.0
000063.SZ,20070426,20060426,20060331,-2271243000.0,81038000.0
000063.SZ,20060407,20060407,20051231,177305000.0,921463000.0
000066.SZ,20131031,20131031,20130930,-2395652249.82,905946005.12
000066.SZ,20130830,20130830,20130630,-2118462796.07,751795931.8
000066.SZ,20130427,20130427,20130331,-269659193.94,244111853.37
000066.SZ,20130420,20130420,20121231,4562843922.3,1585337175.05
000066.SZ,20121031,20121031,20120930,1669617774.4,980758486.69
000066.SZ,20120831,20120831,20120630,2671270064.94,670089348.1
000066.SZ,20120427,20120427,20120331,17087471.48,144158782.82
000066.SZ,20120413,20120413,20111231,637063459.43,1375514219.01
000066.SZ,20111029,20111029,20110930,2679920868.89,727834091.47
000066.SZ,20110831,20110831,20110630,2135927765.95,683898876.93
000066.SZ,20110430,20110430,20110331,1807708458.87,212134927.68
000066.SZ,20110331,20110331,20101231,-1413142814.12,1570616169.74
000066.SZ,20101030,20101030,20100930,-2572411882.41,779930495.4
000066.SZ,20100831,20100831,20100630,-785697059.17,715347260.09
000066.SZ,20100430,20100430,20100331,122072543.8,272659357.42
000066.SZ,20100424,20100424,20091231,783958801.54,365756624.38
000066.SZ,20091031,20091031,20090930,-82061942.77,8982296.87
000066.SZ,20090828,20090828,20090630,-68656723.03,15318348.45
000066.SZ,20090430,20090430,20090331,-60505266.74,13093023.0
000066.SZ,20090423,20090423,20081231,171775675.92,60914237.55
000066.SZ,20081031,20081031,20080930,81028267.48,34581334.27
000066.SZ,20080827,20080827,20080630,-88356021.52,22440128.68
000066.SZ,20080429,20080429,20080331,-186131669.73,3715360.9
000066.SZ,20080419,20080419,20071231,152696883.68,35910688.08
000066.SZ,20071031,20071031,20070930,113840640.27,23635699.35
000066.SZ,20070822,20070822,20070630,27536816.19,10519466.22
000066.SZ,20070423,20070423,20070331,41327989.79,8401857.02
000066.SZ,20080419,20070423,20061231,8642985.59,42903606.41
000066.SZ,20071031,20061027,20060930,15400054.93,27497680.98
000066.SZ,20070822,20060825,20060630,102664474.94,15026044.12
000066.SZ,20070423,20060425,20060331,-66590455.03,3123487.2
000066.SZ,20060425,20060425,20051231,-26926044.18,120340178.86
